Date,Meter Type,MeterSizeDesc4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water,1
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Water, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/14/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Water, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/15/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Reuse, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/16/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/17/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Reuse, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water, 5/8   3/4
4/19/2021,Water,1.5
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Reuse, 5/8   3/4
4/20/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water,1
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water,1.5
4/21/2021,Water,1.5
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Reuse, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/21/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Water, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/22/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Water, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/23/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Reuse, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/24/2021,Water, 5/8   3/4
4/25/2021,Water, 5/8   3/4
4/25/2021,Water, 5/8   3/4
4/25/2021,Water, 5/8   3/4
4/25/2021,Water, 5/8   3/4
4/25/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Water, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/26/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Reuse, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/27/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Reuse, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/28/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Water, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/29/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Water, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
4/30/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Water, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse, 5/8   3/4
5/3/2021,Reuse,1.5
5/3/2021,Reuse,1.5
5/3/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Reuse, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
5/4/2021,Water, 5/8   3/4
